id,canonical_name,display_name,dog_base_severity,cat_base_severity,position_reduction_eligible,is_legume,review_status,has_content,occurrence_count,
0aeb1201-c724-462b-9feb-a7e1653e1d61,vitamin_b12_supplement._bora_bora_luau:_sardine_cutlets,Vitamin B12 Supplement. Bora Bora Luau: Sardine Cutlets,neutral,neutral,FALSE,FALSE,,FALSE,1,
d453d6b3-6026-4018-a35d-ddfc191e2b3e,chicken_&_salmon:_chicken_broth,Chicken & Salmon: Chicken Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
8c746440-d925-425b-9f63-582d8272b909,halibut,Halibut,neutral,neutral,FALSE,FALSE,,FALSE,1,
498a1687-50a1-4bf6-a6ea-50cef1f44a64,menadione_sodium_bisulfite_complex._with_tender_tuna_in_gravy:_ingredients:_water,Menadione Sodium Bisulfite Complex. With Tender Tuna In Gravy: Ingredients: Water,caution,caution,FALSE,FALSE,,FALSE,1,
b4247778-534a-4bb3-bc99-1c99a49c010b,menadione_sodium_bisulfite_complex._with_flaky_salmon_in_gravy:_ingredients:_water,Menadione Sodium Bisulfite Complex. With Flaky Salmon In Gravy: Ingredients: Water,caution,caution,FALSE,FALSE,,FALSE,1,
5bf1f849-718a-4a7c-a5fc-f0ff66901142,salt._e667222_tender_beef_feast:_beef,Salt. E667222 Tender Beef Feast: Beef,caution,caution,FALSE,FALSE,,FALSE,1,
54dcd991-5467-43a2-8fd5-a907d3fc07ea,beta_carotene._b475220,Beta-Carotene. B475220,good,neutral,FALSE,FALSE,,FALSE,1,
2e712082-e3cb-425f-9f1b-41fb49b2cfe3,tuna_with_salmon_recipe_x5_tubes_water,Tuna with Salmon Recipe x5 Tubes Water,neutral,neutral,FALSE,FALSE,,FALSE,1,
b74b494c-70bd-4500-8629-a61ad7b0a39a,salmon_&_tuna:_salmon,Salmon & Tuna: Salmon,good,good,FALSE,FALSE,,FALSE,1,
6c11bfe4-5da9-4063-9516-5afb903befc3,chicken_feast:_chicken,Chicken Feast: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
6fb42d1b-6b4b-4fbd-a4bb-62d098ffef2c,chicken_flavor:_water,Chicken flavor: Water,neutral,neutral,FALSE,FALSE,,FALSE,1,
36bbda0d-016e-4885-a2ed-35f8133affa4,marinated_chicken_entrée_in_gravy:_ingredients:_water,Marinated Chicken Entrée In Gravy: Ingredients: Water,neutral,neutral,FALSE,FALSE,,FALSE,1,
1a851767-a2a6-457f-8157-2b63d5801927,chicken_and_beef:_water,Chicken and Beef: Water,neutral,neutral,FALSE,FALSE,,FALSE,1,
bcce735e-b4d9-4983-88a5-c5c61dbfd0ab,folic_acid._turkey_&_halibut:_turkey,Folic Acid. Turkey & Halibut: Turkey,neutral,neutral,FALSE,FALSE,,FALSE,1,
c4674882-06ea-4cef-8c4e-f1bb967ea6ee,vitamin_b12_supplement._tahitian_grill:_sardine_cutlets,Vitamin B12 Supplement. Tahitian Grill: Sardine Cutlets,neutral,neutral,FALSE,FALSE,,FALSE,1,
be21f7cc-8446-45f7-905b-c3459e71fd22,vitamin_k3_supplement._chicken_&_salmon:_chicken_broth,Vitamin K3 Supplement. Chicken & Salmon: Chicken Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
a3a226d9-d296-416e-81f2-d4d5c66e12eb,vitamin_k3_supplement._salmon:_salmon,Vitamin K3 Supplement. Salmon: Salmon,neutral,neutral,FALSE,FALSE,,FALSE,1,
4911081e-8cf7-4e58-8b55-c5a159f22879,chicken_and_duck_flavor:_water,Chicken and Duck flavor: Water,neutral,neutral,FALSE,FALSE,,FALSE,1,
9e42c9ba-d641-49f2-8071-4f2010c744f0,l461724,L461724,neutral,neutral,FALSE,FALSE,,FALSE,1,
c7c413bf-afe5-4d08-99c9-c28d0648ac7d,menadione_sodium_bisulfite_complex._turkey_recipe:_chicken,Menadione Sodium Bisulfite Complex. Turkey Recipe: Chicken,caution,caution,FALSE,FALSE,,FALSE,1,
849af0b8-8872-48b3-ba92-b1f5cf8efd52,salt._g605823._paté_turkey_&_giblets_dinner:_meat_by_products,Salt. G605823. Paté Turkey & Giblets Dinner: Meat By-Products,caution,caution,FALSE,FALSE,,FALSE,1,
8cbe65d0-fd03-4371-9440-c00f2c498170,sodium_selenite_and_calcium_iodate,Sodium Selenite And Calcium Iodate,caution,caution,FALSE,FALSE,,FALSE,1,
a86c9c35-74e9-4265-bdfb-7b620e022ee7,rosemary_extract._chicken_and_liver:_fish_broth,Rosemary Extract. Chicken And Liver: Fish Broth,good,good,FALSE,FALSE,,FALSE,1,
53fc75eb-a71b-4209-81cc-8b1160a87bf7,v463025,V463025,neutral,neutral,FALSE,FALSE,,FALSE,1,
ed6f04a5-9f57-4a3b-b79c-8ba0ea4d18e2,salmon_recipe:_chicken,Salmon Recipe: Chicken,good,good,FALSE,FALSE,,FALSE,1,
f80a18cb-dda2-426f-b245-7734be4f6ca2,the_ingredients_for_friskies®_cat_food_tasty_treasures®_prime_filets_with_ocean_fish_&_tuna_in_sauce_scallop_flavor_are_as_follows:_water,The ingredients for Friskies® Cat Food Tasty Treasures® Prime Filets With Ocean Fish & Tuna In Sauce Scallop Flavor are as follows: Water,neutral,neutral,FALSE,FALSE,,FALSE,1,
ebb6dfd2-2f3e-4f2e-a85c-7ee2eb4e0a1a,chicken_breast:_fish_broth,Chicken Breast: Fish Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
5954362c-78f2-4a0a-8ae1-62527f25341e,fructooligiosaccharides,Fructooligiosaccharides,neutral,neutral,FALSE,FALSE,,FALSE,1,
c311f6f8-5bb9-4f9d-8436-c6689299e3fc,turkey_recipe:_turkey_and_chicken_broth,Turkey Recipe: Turkey And Chicken Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
6dce536f-3cb9-4cdf-8bf1-6374eed9d2c1,paté_salmon_dinner:_meat_by_products,Paté Salmon Dinner: Meat By-Products,neutral,neutral,FALSE,FALSE,,FALSE,1,
af4e9b53-932e-4d94-ae04-67b430f97e37,crabmeat,Crabmeat,neutral,neutral,FALSE,FALSE,,FALSE,1,
16358cfc-1f48-4651-a047-0a835372db60,salt._beef,Salt. Beef,caution,caution,FALSE,FALSE,,FALSE,1,
59ab9b8d-11f6-4656-b7ca-82f18a26f80b,vitamin_d3_supplement._duck,Vitamin D3 Supplement. Duck,caution,caution,FALSE,FALSE,,FALSE,1,
9be9e007-2f86-4c37-8db4-c7fde831f5dd,taurine_and_vitamin_supplements,Taurine and Vitamin Supplements,good,good,FALSE,FALSE,,FALSE,1,
87465b37-87fd-4269-880d-3a23cec3fdbc,qt_patootie!_chicken_&_turkey_dinner_in_gravy:_chicken_broth,QT Patootie! Chicken & Turkey Dinner in Gravy: Chicken Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
367f5d8e-47c7-46b3-a531-9a96e63bb0ed,date_night!_duck_&_salmon_dinner_in_gravy:_duck_broth,Date Night! Duck & Salmon Dinner in Gravy: Duck Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
90bc6481-083f-4a33-b3ad-8b12324f7f4d,salt._savory_salmon_feast:_salmon,Salt. Savory Salmon Feast: Salmon,caution,caution,FALSE,FALSE,,FALSE,1,
6af80405-bba2-4251-b3cd-251f85e743ff,pumpkin_juice,Pumpkin Juice,good,good,FALSE,FALSE,,FALSE,1,
6f091a3f-04ca-496f-b7bc-81a0d15f9cc2,red_3._d_6742,Red 3. D-6742,danger,danger,FALSE,FALSE,,FALSE,1,
b62ce9ef-8ab3-4f4a-b9ab-cbe64bbdeb38,calci_um_sulfate,Calci um Sulfate,neutral,neutral,FALSE,FALSE,,FALSE,1,
c67f46a7-213e-45b9-b642-8b1501ff64b2,potassium_iodide._tuna_&_beef_–_baby_cakes:_tuna_broth,Potassium Iodide. Tuna & Beef – Baby Cakes: Tuna Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
f030c729-9d0b-4fc0-830e-bb42c40c2469,potassium_iodide._tuna_&_duck_–_devour_me:_tuna_broth,Potassium Iodide. Tuna & Duck – Devour Me: Tuna Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
793ee588-f023-4c11-a2a0-d751a26d425d,potassium_iodide._tuna_&_lamb_–_luv_yas:_tuna_broth,Potassium Iodide. Tuna & Lamb – Luv Yas: Tuna Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
18ec1a2f-974b-4bed-af3e-4a5fa3ee5223,chicken_recipe:_chicken_broth,Chicken Recipe: Chicken Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
9e1dc456-df2c-4777-9c90-487e79e63b64,shreds_turkey_&_cheese_dinner_with_gravy:_water,Shreds Turkey & Cheese Dinner with Gravy: Water,neutral,neutral,FALSE,FALSE,,FALSE,1,
b781ffa5-7cac-4630-aa05-7271e4d3ab22,salt._e667222_classic_pate_turkey_&_giblets_feast:_turkey,Salt. E667222 Classic Pate Turkey & Giblets Feast: Turkey,caution,caution,FALSE,FALSE,,FALSE,1,
ddf519f8-9fe0-41f6-a1be-7fbd39bbe6cc,salt._h605823,Salt. H605823,caution,caution,FALSE,FALSE,,FALSE,1,
53548dbd-dc7b-418f-bf32-1c1c89169980,taurine.duck_&_organ_meats_in_gravy:_duck,Taurine.Duck & Organ Meats in Gravy: Duck,good,good,FALSE,FALSE,,FALSE,1,
a58dedbb-700d-46ad-bd5e-f670b2c3c4ff,and_cheese:_water_sufficient_for_processing,And Cheese: Water Sufficient For Processing,neutral,neutral,FALSE,FALSE,,FALSE,1,
8aec0b0c-c12e-48f3-a134-c51e30315896,thiamine_mononitrate_turkey,Thiamine Mononitrate Turkey,neutral,neutral,FALSE,FALSE,,FALSE,1,
b738fa9c-4802-4556-8014-7795b36728fa,tuna_purrfection:_tuna,Tuna Purrfection: Tuna,neutral,neutral,FALSE,FALSE,,FALSE,1,
618ead3f-cee5-485e-8047-e6c61dd9a965,choline_chloride.b638424,Choline Chloride.B638424,neutral,neutral,FALSE,FALSE,,FALSE,1,
db01d92b-4bbf-48fc-b9b0-ef5f5190dff0,chicken_&_organ_meats_in_gravy:_chicken,Chicken & Organ Meats in Gravy: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
a77a0a33-c201-4147-9700-0f6892b40282,vitamin_b12_supplement._chicken_&_shrimp_pawttenesca:_chicken,Vitamin B12 Supplement. Chicken & Shrimp Pawttenesca: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
9cf6ad49-85ce-4131-80d7-2acab78ea74e,classic_pate_beef,Classic Pate Beef,neutral,neutral,FALSE,FALSE,,FALSE,1,
f43d7d24-c6d8-4042-aed5-c8d296b904ab,real_turkey_and_cheese_in_gravy:_water_sufficient_for_processing,Real Turkey And Cheese In Gravy: Water Sufficient For Processing,neutral,neutral,FALSE,FALSE,,FALSE,1,
6a3b5c67-b0ec-4ed1-9483-9eaaeabc2d7f,gems_mousse_paté_with_salmon:_chicken_broth,Gems Mousse Paté with Salmon: Chicken Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
5295ee9e-976a-49ad-b9e6-0b343fc27fdd,magnesium_sulfate.salmon_&_organ_meats_in_gravy:_salmon,Magnesium Sulfate.Salmon & Organ Meats in Gravy: Salmon,neutral,neutral,FALSE,FALSE,,FALSE,1,
0400bb75-d476-4b9e-b4e4-3c23e6999a1b,oh_my_cod!:_cod,Oh my Cod!: Cod,neutral,neutral,FALSE,FALSE,,FALSE,1,
97388343-7a53-4407-a691-48c39b844175,carrots_&_spinach_in_a_silky_broth_gourmet_cat_food:_poultry_broth,Carrots & Spinach In A Silky Broth Gourmet Cat Food: Poultry Broth,good,neutral,FALSE,FALSE,,FALSE,1,
401e03e6-f5ec-4f0b-901d-1899b953327e,d671321,D671321,neutral,neutral,FALSE,FALSE,,FALSE,1,
65242b8a-d8b2-4b2a-a142-87b85499346c,gems_mousse_paté_with_beef_:_chicken_broth,Gems Mousse Paté with Beef : Chicken Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
a79947b1-2e86-4859-baea-9f6dd570885d,d672021._fancy_feast_medleys_tender_turkey_primavera_with_tomatoes,D672021. Fancy Feast Medleys Tender Turkey Primavera With Tomatoes,neutral,neutral,FALSE,FALSE,,FALSE,1,
cf8fa948-fc93-4c2a-8b10-b1cde8c52c6a,purrky_turkey:_turkey,Purrky Turkey: Turkey,neutral,neutral,FALSE,FALSE,,FALSE,1,
c1d83719-8d1c-479e-b359-e5a0cf5193ef,f670023,F670023,neutral,neutral,FALSE,FALSE,,FALSE,1,
83c60e8e-bab0-4eef-a93f-20ea6cee3db5,salt._b629821,Salt. B629821,caution,caution,FALSE,FALSE,,FALSE,1,
2961c7c4-9bd4-401c-ac29-757e7cb408cd,pork_barbacoa_recipe:_pork_broth,Pork Barbacoa Recipe: Pork Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
519438d6-f5bd-47a8-8aab-1fc768c7bed2,the_ingredients_for_this_formula_are_chicken_broth,The ingredients for this formula are Chicken Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
cd69d850-7fd0-4a8d-9811-f1c07702b7b4,a648523._beef_carne_asada_recipe:_beef_broth,A648523. Beef Carne Asada Recipe: Beef Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
6c901872-e5b8-4c75-b181-e57094a75637,classic_pate_tender_beef_feast:_beef,Classic Pate Tender Beef Feast: Beef,neutral,neutral,FALSE,FALSE,,FALSE,1,
bad102f5-47c5-4567-b108-a74a634f33cb,potassium_iodide._a_7036,Potassium Iodide. A-7036,neutral,neutral,FALSE,FALSE,,FALSE,1,
8a5dbc92-6e15-4b7d-bd89-9a91f1d412d6,g670125,G670125,neutral,neutral,FALSE,FALSE,,FALSE,1,
7cc7c00f-6810-4a57-8f1f-ee877ed3ab14,s:_beef_and_liver_broth,S: Beef and liver broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
aa67f2c3-b00e-49d4-b37a-4b859695b680,veal,Veal,neutral,neutral,FALSE,FALSE,,FALSE,1,
b192ef39-9be8-4909-89da-6da7ae429fa6,menadione_sodium_bisulfite_complex._chicken:_water,Menadione Sodium Bisulfite Complex. Chicken: Water,caution,caution,FALSE,FALSE,,FALSE,1,
3c7f89ec-b4fb-4bbf-91e4-ab72f8050458,beta_carotene._c475020._cod_&_shrimp:_cod,Beta-Carotene. C475020. Cod & Shrimp: Cod,good,neutral,FALSE,FALSE,,FALSE,1,
5a29e911-3b1e-4fca-8ac5-89d755ff6a05,u462025,U462025,neutral,neutral,FALSE,FALSE,,FALSE,1,
7fb93373-32f2-4e1f-9bd8-ccaa844482ab,red_3._turkey_&_cheese_dinner_in_gravy:_water_sufficient_for_processing,Red 3. Turkey & Cheese Dinner in Gravy: Water Sufficient For Processing,danger,danger,FALSE,FALSE,,FALSE,1,
5a2449e1-c71a-436d-af87-befbff5d0291,mack_and_jack:_tuna_red_meat,Mack and Jack: Tuna Red Meat,neutral,neutral,FALSE,FALSE,,FALSE,1,
d5f68ee7-af00-48e8-a7b1-b0f4bdd78867,mideast_feast:_tuna_whole_meat,Mideast Feast: Tuna Whole Meat,neutral,neutral,FALSE,FALSE,,FALSE,1,
da819c60-1c02-478e-a60b-86a59305c0d8,?canola?oil,?Canola?Oil,neutral,neutral,FALSE,FALSE,,FALSE,1,
3b4c1196-15f6-443a-a1c1-4466d5a574ce,sesame_oil,Sesame Oil,neutral,neutral,FALSE,FALSE,,FALSE,1,
f51b01b3-f8ba-4857-b820-937584feadc2,pate_white_meat_chicken_recipe:_chicken,Pate White Meat Chicken Recipe: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
a30b4b3e-6dd5-40bb-b7bd-8ab6302fa033,real_chicken_recipe_in_savory_gravy:_chicken_broth,Real Chicken Recipe in Savory Gravy: Chicken Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
07f344f0-003a-4df0-8f69-07d346f47506,beef_&_sardine:_beef_broth,Beef & Sardine: Beef Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
a8f094f8-ce77-4b22-b490-22df6111359b,turkey_&_salmon_dinner_in_gravy:_chicken_broth,Turkey & Salmon Dinner in Gravy: Chicken Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
74f77dcd-7d7c-4a02-88fb-6ceff3713f04,menadione_sodium_bisulfite_complex;_roasted_turkey_entree___ingredients:_turkey,Menadione Sodium Bisulfite Complex; Roasted Turkey Entree - Ingredients: Turkey,caution,caution,FALSE,FALSE,,FALSE,1,
96793ccf-338a-4eaa-9246-eb3db014faaf,menadione_sodium_bisulfite_complex._;_with_sustainable_salmon___ingredients:_chicken,Menadione Sodium Bisulfite Complex. ; With Sustainable Salmon - Ingredients: Chicken,caution,caution,FALSE,FALSE,,FALSE,1,
58811bec-e529-42ec-a3fc-ce72dca16353,salt._duck:_duck_broth,Salt. Duck: Duck Broth,caution,caution,FALSE,FALSE,,FALSE,1,
c0287706-b78f-45ff-8590-740d209b68fe,salt._salmon:_salmon_broth,Salt. Salmon: Salmon Broth,caution,caution,FALSE,FALSE,,FALSE,1,
bed175bc-611a-4e4f-853a-2d965e63d3fc,dl_methionine._real_duck_recipe_in_savory_gravy:_turkey_broth,DL-Methionine. Real Duck Recipe in Savory Gravy: Turkey Broth,neutral,good,FALSE,FALSE,,FALSE,1,
abaa0c8e-b6ab-488f-898b-374120073c9d,tuna_with_tilapia_&_pumpkin:_flaked_tuna,Tuna With Tilapia & Pumpkin: Flaked Tuna,neutral,neutral,FALSE,FALSE,,FALSE,1,
84f6f72a-7cf5-477a-9e12-0a8c034f9e9c,vitamin_b12_supplement._tuna_with_calamari_&_pumpkin:_flaked_tuna,Vitamin B12 Supplement. Tuna With Calamari & Pumpkin: Flaked Tuna,neutral,neutral,FALSE,FALSE,,FALSE,1,
b367670a-16c0-4376-8c5d-a2477f9c642d,vitamin_b12_supplement._tuna_with_ocean_whitefish_&_pumpkin:_flaked_tuna,Vitamin B12 Supplement. Tuna With Ocean Whitefish & Pumpkin: Flaked Tuna,neutral,neutral,FALSE,FALSE,,FALSE,1,
2e238b30-6c8c-4500-9b24-84108d4635af,trout_meal,Trout Meal,neutral,neutral,FALSE,FALSE,,FALSE,1,
33ab7ec7-c65d-4ab2-b312-6f36f8256d3a,chicken_&_pumpkin_recipe_in_broth:_chicken,Chicken & Pumpkin Recipe in Broth: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
2be4ec4d-63d7-4f2e-b7d4-2e5e2f4bcc77,chicken_dinner_in_gravy:_chicken_broth,Chicken Dinner In Gravy: Chicken Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
0814da66-782b-4b3a-97e2-c5a4f0e638f7,potassium_iodide._turkey_dinner_in_gravy:_turkey_broth,Potassium Iodide. Turkey Dinner In Gravy: Turkey Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
95a06719-0dbc-4250-82c0-ce85e0b0e6a3,lamb_&_pumpkin_recipe_in_broth:_chicken,Lamb & Pumpkin Recipe in Broth: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
9068dca4-f7b8-4b43-9d8c-43fe356681d6,duck_&_pumpkin_recipe_in_broth:_chicken,Duck & Pumpkin Recipe in Broth: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
fcd076c0-9ba5-498a-a049-b81394c8d34e,poultry_by_products._water_sufficient_for_processing,Poultry By-Products. Water Sufficient For Processing,neutral,neutral,FALSE,FALSE,,FALSE,1,
86e30cac-0034-4e2a-8a4e-a032c07b780f,calcium_carbonate._water_sufficient_for_processing,Calcium Carbonate. Water Sufficient For Processing,neutral,neutral,FALSE,FALSE,,FALSE,1,
88fb481d-aa33-4d33-923f-715226a269b7,menadione_sodium_bisulfite_complex._salmon:_water,Menadione Sodium Bisulfite Complex. Salmon: Water,caution,caution,FALSE,FALSE,,FALSE,1,
b0efcdb8-13c5-4e53-89b1-7116f6ef0aa0,7_kcal/treat_tuna_&_crab:_505_kcal/kg,7 kcal/treat Tuna & Crab: 505 kcal/kg,neutral,neutral,FALSE,FALSE,,FALSE,1,
b6c70ee1-c3a3-4731-bba1-9c909eda4c9a,7_kcal/treat,7 kcal/treat,neutral,neutral,FALSE,FALSE,,FALSE,1,
634329b7-3e92-4e03-8f62-17838c1c093f,7_kcal/treat_tuna_&_scallop:_478_kcal/kg,7 kcal/treat Tuna & Scallop: 478 kcal/kg,neutral,neutral,FALSE,FALSE,,FALSE,1,
14d1e76d-1934-48bb-9023-e688de1e630d,salmon_&_chicken_liver_recipe:_chicken,Salmon & Chicken Liver Recipe: Chicken,good,good,FALSE,FALSE,,FALSE,1,
4acbe0c3-c09c-4161-9093-23d681edf096,red_3._water_sufficient_for_processing,Red 3. Water Sufficient For Processing,danger,danger,FALSE,FALSE,,FALSE,1,
23e502cc-8262-408c-b218-a2116b827682,9_kcal/treat_chicken:_483_kcal/kg,9 kcal/treat Chicken: 483 kcal/kg,neutral,neutral,FALSE,FALSE,,FALSE,1,
bd281036-e256-4013-b585-74fd3a3aa4e9,chicken_recipe_in_chicken_broth:_chicken,Chicken Recipe in Chicken Broth: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
f487b467-e6c3-451c-b51e-2a2cd0f8c3de,chicken_recipe_x25_tubes_water,Chicken Recipe X25 Tubes Water,neutral,neutral,FALSE,FALSE,,FALSE,1,
9902ca43-a9c8-4ecc-b5e2-156527244a36,folic_acid_turkey_pate:_turkey,Folic Acid Turkey Pate: Turkey,neutral,neutral,FALSE,FALSE,,FALSE,1,
f19c97b5-0e35-479f-9637-da6dbf95101f,magnesium_sulfate._minced_chicken_&_turkey_recipe_in_gravy:_chicken,Magnesium Sulfate. Minced Chicken & Turkey Recipe in Gravy: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
a0705073-785e-4d3f-a9c9-d3755387916a,magnesium_sulfate._minced_turkey_recipe_in_gravy:_turkey,Magnesium Sulfate. Minced Turkey Recipe in Gravy: Turkey,neutral,neutral,FALSE,FALSE,,FALSE,1,
59cb9906-c91a-4c74-9674-3dc2e53e2e4d,7_kcal/treat_chicken_&_salmon:_474_kcal/kg,7 kcal/treat Chicken & Salmon: 474 kcal/kg,neutral,neutral,FALSE,FALSE,,FALSE,1,
cf5848ee-4686-4f45-a0db-f87386429fca,turkey_&_salmon_pate:_turkey,Turkey & Salmon Pate: Turkey,neutral,neutral,FALSE,FALSE,,FALSE,1,
177444e9-0027-4a2e-a48d-fbaea6411b7d,beef_&_sardine:_689_kcal/kg,Beef & Sardine: 689 kcal/kg,neutral,neutral,FALSE,FALSE,,FALSE,1,
9c97901a-d5ed-4c5c-9712-e62e242ade60,a507825,A507825,neutral,neutral,FALSE,FALSE,,FALSE,1,
9380909d-efaa-4fa7-b585-a2802b5d9f88,a507925,A507925,neutral,neutral,FALSE,FALSE,,FALSE,1,
433e801a-5ed4-49a2-9c33-4c1ec531369a,vitamin_b12_supplement_manganese_proteinate,Vitamin B12 Supplement Manganese Proteinate,neutral,neutral,FALSE,FALSE,,FALSE,1,
787f01c8-cd79-4c0d-ac9f-6b4347f3dcc7,chickpeas_&_kale_in_broth,Chickpeas & Kale in Broth,caution,caution,FALSE,FALSE,,FALSE,1,
96408d70-a8d1-47ce-be43-ba1a3ef4511f,salt._i605223_s,Salt. I605223-S,caution,caution,FALSE,FALSE,,FALSE,1,
fc856075-4a76-4d1c-b10b-e5b5831d3bf0,tomatoes_&_kale_recipe:_958_kcal/kg,Tomatoes & Kale Recipe: 958 kcal/kg,neutral,neutral,FALSE,FALSE,,FALSE,1,
0688dd13-763b-4f27-be80-b029d77e3297,32_kcal/pouch,32 kcal/pouch,neutral,neutral,FALSE,FALSE,,FALSE,1,
3498d5d1-7767-44fa-bf20-3f57651f4e54,salmon_&_tuna_recipe:_salmon,Salmon & Tuna Recipe: Salmon,good,good,FALSE,FALSE,,FALSE,1,
1da8db41-c85e-4e34-bff9-ed43e16cfd32,tuna_entrée:_water,Tuna Entrée: Water,neutral,neutral,FALSE,FALSE,,FALSE,1,
58578699-4e7a-47de-bffa-2bba039471d2,sea_bream,Sea Bream,neutral,neutral,FALSE,FALSE,,FALSE,1,
e598f6ab-9d95-4029-a157-df324b3c465a,port_fat,Port Fat (Preserved with Mixed Tocopherols),neutral,neutral,FALSE,FALSE,,FALSE,1,
5d0054a1-a81f-405b-8ff7-ac9a77172cac,chicken_heart)_96.0%,Chicken Heart) 96.0%,neutral,neutral,FALSE,FALSE,,FALSE,1,
94292e1e-0eb5-4406-8e1a-f9fae37f4523,tricalcium_phosphate._chicken_pate_recipe:_chicken,Tricalcium Phosphate. Chicken Pate Recipe: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
d9330c55-9a04-4222-aa1b-5d71f1cac8fb,30_kcal/pouch_salmon,30 kcal/pouch Salmon,neutral,neutral,FALSE,FALSE,,FALSE,1,
cd43c50c-dd52-4e33-88f7-1520e5e06753,salmon:_chicken,Salmon: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
0045cb90-250b-4dde-af28-eaa774894e4f,tricalcium_phosphate.salmon:_salmon,Tricalcium Phosphate.Salmon: Salmon,neutral,neutral,FALSE,FALSE,,FALSE,1,
c4055908-d3b5-48c1-82c5-a2b781daf432,vitamin_d3_supplement._venison_broth,Vitamin D3 Supplement. Venison Broth,caution,caution,FALSE,FALSE,,FALSE,1,
0cb5f990-9d19-414d-a209-c925433b13c8,mackeral,Mackeral,neutral,neutral,FALSE,FALSE,,FALSE,1,
17775f31-1853-41dc-9e74-7d796c2dde21,biotin._koolina_luau_chicken_&_egg:_chicken,Biotin. Koolina Luau Chicken & Egg: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
6a5bd58c-3992-4a3b-a2db-edc12753b64b,biotin._succulent_chicken:_chicken,Biotin. Succulent Chicken: Chicken,neutral,neutral,FALSE,FALSE,,FALSE,1,
7bf78297-596f-4665-a0f4-ca030169cc67,ocean_whitefish_entree:_ocean_whitefish,Ocean Whitefish Entree: Ocean Whitefish,neutral,neutral,FALSE,FALSE,,FALSE,1,
fd7a6985-6fd0-4358-8792-2ea7e38d9588,paw_lickin_chicken_&_liver:_water,Paw Lickin' Chicken & Liver: Water,neutral,neutral,FALSE,FALSE,,FALSE,1,
3ed3e037-4793-46a4-853c-40488f2624c2,beef_&_chicken_entree:_meat_by_products,Beef & Chicken Entree: Meat By-Products,neutral,neutral,FALSE,FALSE,,FALSE,1,
4f084bee-4c3c-4440-99fc-ec2e99399d16,vitamin_b12_supplement._luna_tuna:_tuna,Vitamin B12 Supplement. Luna Tuna: Tuna,neutral,neutral,FALSE,FALSE,,FALSE,1,
7d4fe62d-21e1-4d5f-a927-5012aa14f97d,tilapia_broth,Tilapia Broth,neutral,neutral,FALSE,FALSE,,FALSE,1,
a8d3ecc4-ed18-4bf3-b7f4-fa1f1c156a88,tilapia:_tilapia,Tilapia: Tilapia,neutral,neutral,FALSE,FALSE,,FALSE,1,
21cad9ff-abeb-497e-b893-93153899cf30,biotin_supplement._salmon_recipe:_salmon,Biotin Supplement. Salmon Recipe: Salmon,neutral,neutral,FALSE,FALSE,,FALSE,1,
6a68adbd-5031-4bf2-b984-66b2e85661cb,biotin._hanalei_luau_wild_salmon:_salmon,Biotin. Hanalei Luau Wild Salmon: Salmon,neutral,neutral,FALSE,FALSE,,FALSE,1,
81eeb686-fc2a-4071-9bad-d3a75ea7186e,calcium_carbonate._salmon_dinner:_meat_by_products,Calcium Carbonate. Salmon Dinner: Meat By-Products,neutral,neutral,FALSE,FALSE,,FALSE,1,
344cd1fa-db35-46a4-b2da-05c8bb5a3a45,vitamin_b12_supplement._napili_luau_wild_salmon_&_chicken:_salmon,Vitamin B12 Supplement. Napili Luau Wild Salmon & Chicken: Salmon,neutral,neutral,FALSE,FALSE,,FALSE,1,
