id,name,base_score,category,target_species,is_grain_free
b85ce2e6-49db-40b1-9c2a-86b57767a685,"Rocco & Roxie Supply Co. Duck Flavored Chew Urinary Supplement for Dogs, 60 count",,supplement,dog,False
3fb228d2-bc6e-4e06-a063-9cf590f7f755,"Wanderfound Pets Omega 3-6-9 Skin & Coat Health Smoked Salmon & Liver Flavor Dog Supplement, 120 count",,supplement,dog,False
1eff1165-2363-4f86-b3a7-2a238f665d80,"Nulo Beef Flavored Soft Chew Immune & Allergy Supplement for Dogs, 90 Count",,supplement,dog,False
05b8d0ec-a7cb-4cc6-bf62-1effb364b1c3,"NaturVet No Toot Stool & Bowel Bacon & Chicken Flavored Supplement for Dogs, 70 count",,supplement,dog,False
0a72c2e9-53da-41fb-8d14-3138b1ccbf74,"MAEV Hip & Joint Human-Grade Supplement Bars for Dogs, 30 count",,supplement,dog,False
2ece4dd7-0221-4cfd-aab2-1403c35fecc2,"Vetnique Labs YuMOVE Mobility Hip & Joint Care Hickory Flavor Tasty Bites Supplement for Dogs, 150 count",,supplement,dog,False
9af942f5-eb4b-4529-bf2a-3f2828049225,"Heavenly Hounds Relaxation Square Peanut Butter Flavor Stress & Anxiety Relief Dog Supplement, 12 count",,supplement,dog,False
160f37e9-4397-498e-b415-6e5ffbc2f140,"Natural Dog Company Vet Strength Turkey Soft Chew Hip & Joint Supplement, 90 count",,supplement,dog,False
b37d0526-0ceb-48db-888c-0c602a66b585,"NaturVet Hip & Joint Plus Omegas Soft Chews Joint Supplement for Cats & Dogs, 120 count",,supplement,dog,False
06d00f1e-3d7d-42a3-ae48-82f380ada66b,"Animal Necessity Ocu-GLO Powder Blend Vision Medium & Large Dog Supplement, 90 count",,supplement,dog,False
f7d92a44-3d7d-4829-8f2b-b5ce7ef78e1c,"Under the Weather Allergy & Itch Soft Chew Supplement for Dogs, 4.23-oz jar",,supplement,dog,False
7163781e-58d7-432a-a0ad-a9883011c4c2,"Dinovite Gut Health Skin & Coat Immunity Powder Daily 3-in-1 Supplement Meal Topper for Adult Small Dogs, 28-oz bag",,supplement,dog,False
bf8d742f-76df-4e60-b72f-da6dbcd3eb31,"Sheba Premium Puree Variety Pack Chicken, Salmon & Tuna Flavor Grain-Free Lickable Cat Treats, 0.49-oz tube, 24 count",,daily_food,cat,True
7d520e0a-51e9-4574-91db-fbdc2024b82c,"Natural Rapport The Only Allergy Soft Chews Dogs Need Allergy Supplement for Dogs, 120 count",,supplement,dog,False
ef97956b-dc0a-47ff-9f0f-62aa1881288d,"Vetoquinol Zylkene Capsules Calming Supplement for Dogs, 30 count",,supplement,dog,False
e198db1a-2c8f-4c81-a8de-1fdd64fd76f9,"Earth Animal Apothecary Healthy Digestion Digestive Nutritional Probiotic Powder Supplement for Dogs & Cats, 8-oz container",,supplement,dog,False
7d15076a-6309-40f8-ae0d-6bea004e8e6a,"Joint MAX Liquid for Dogs, 32-fl oz",,supplement,dog,False
fce6d465-b534-4994-ade5-d2d3a5a07a82,"Pack Approved Peanut Butter Allergy Supplement with Colostrum for Dogs, 8.46-oz",,supplement,dog,False
2f86647e-9de9-458c-b132-866c72195952,"PETIPET Turmeric Bites + Curcumin Apple & Carrot Flavored Soft Chew Anti-Inflammatory Supplement for Dogs, 7-oz bag",,supplement,dog,False
0c9cb221-b6eb-4cdb-8b8a-9572624eb202,"Zesty Paws Turmeric Curcumin Bites Duck Flavored Soft Chews Multivitamin for Dogs, 90 count",,supplement,dog,False
b14a4b7a-83c0-4d8b-aaaa-70c8e48cf627,"Rescue Remedy Pet Calming Chew Supplement for Dogs, 60 count",,supplement,dog,False
c1b6372e-48f2-41b5-96a9-c5c566e739fa,"Laboflex Pofi Pet Film Strip Oral Health Dental Supplement for Dogs, 90-mg pouch, 30 count",,supplement,dog,False
03666859-9487-4efc-b3fb-45df8c990b95,"Bully Max 3-in-1 Muscle Gain Liquid Supplement for Dogs, 16-fl oz bottle",,supplement,dog,False
2fe0429f-9041-4247-90a9-1fe3bdd9ff3a,"Chew + Heal Anxiety + Stress Peanut Butter Flavored Soft Chew Calming Dog Supplement, 60 count",,supplement,dog,False
a67b5026-5b08-4005-a6ed-ee9a9f83bd1a,"Wysong Call of the Wild Dog & Cat Food Supplement, 11-oz bottle",,supplement,dog,False
02e10112-8d68-457e-a74e-89d54f447ae0,"Coco and Luna Turmeric Curcumin Anti-Inflammatory Bacon & Liver Flavor Dog Supplement, 120 count",,supplement,dog,False
4798c978-b780-445e-a733-7c7e8318f3f4,"WellFURst Freeze-Dried Seasonal Allergy Support Supplement Made with Wild Alaska Pollock for Dogs, 2.1-oz bag",,supplement,dog,False
362800a2-8253-48df-9ea6-b18bee89909f,"VetClassics S.O.D. & Boswellia Joint Support Chewable Tablets Dog & Cat Supplement, 500 count",,supplement,dog,False
8504c53f-53e5-4438-8971-ae5a4f1136f3,"Super Snouts Hemp + Joint Mobility Broad Spectrum Hemp Extract Soft Chews Supplement for Dogs & Cats, 60 count",,supplement,dog,False
bb05e7ac-2c52-4d7f-8888-7c295c47f2ce,"Kodiak Naturals Salmon Oil Dog & Cat Supplement, 18-fl oz bottle",,supplement,dog,False
d548a1fc-0251-4a7d-a50a-816088f4efd1,"Tomlyn Nutri-Cal Malt Flavored Gel High Calorie Supplement for Dogs, 4.25-oz tube",,supplement,dog,False
d00f72a4-0318-480c-87a9-fe0c33f598b5,"Natural Dog Company Allergy & Itch Defense Chews Dog Supplement, 90 count",,supplement,dog,False
cd282bfc-4ec1-4bd1-8156-6e506190c0cb,"Kradle Calming Chews Chicken Flavored Soft Chew Supplement for Dogs, 75 count, bundle of 2",,supplement,dog,False
beaea7b8-3d78-4004-b1f5-b0b71d3d25ed,"Vetoquinol Renal K+ Powder Kidney Supplement for Cats & Dogs, 100g container",,supplement,dog,False
896fd079-18c9-433d-81ba-2a46899604b2,"Natural Rapport Melatonin Calming Soft Chews Supplement for Dogs, 120 count",,supplement,dog,False
67def266-2cb6-4667-aa81-28f14137ed5d,"Pan-tenex 10x Digestive Enzymes Granule Supplement for Dogs, 8.8-oz jar",,supplement,dog,False
6cc147c6-ddc4-40bb-805a-366ee9afd991,"Ready Pet Go Joint & Hip Dog Supplement, 60 count",,supplement,dog,False
af0de41a-1076-4cdf-95c7-ceb604064366,"Vet's Best Gas Busters Chewable Tablets Digestive Supplement for Dogs, 90 count",,supplement,dog,False
7e55bba1-ce07-4deb-bc0a-8913655695da,"Zesty Paws Hemp Elements 8-in-1 Bites Chicken Flavored Soft Chews Multivitamin for Dogs, 180 count",,supplement,dog,False
1450e9e8-b307-4cad-9bc0-a8480552134c,"Vita-Tabs Silver Liver Flavored Multivitamin for Senior Dogs, 100 count",,supplement,dog,False
9129f508-d4a2-4fe4-b82c-c2624cfb9712,"Earth Animal Apothecary Allergy & Skin Herbal Liquid Allergy Supplement for Dogs & Cats, 2-fl oz bottle",,supplement,dog,False
4fafe950-65da-4c86-aeec-e0d00ab7cda1,"Rx Vitamins Rx Essentials Powder Multivitamin for Cats, 4-oz bottle",,supplement,dog,False
3cdcea69-13f4-460b-b693-9304a4839870,"Animal Essentials Sea-Cal Dog & Cat Supplement, 12-oz",,supplement,dog,False
08255702-d25b-445c-84a0-18df017f9db0,"Special Breed 40% IgG Grass Fed Colostrum Powder Immune Support Supplement for Dogs, 2.5-oz jar",,supplement,dog,False
a63e8070-b523-45d4-84b6-3a7f6aa1f183,"PupGrade Digestive Support Supplement for Dogs, 60 count",,supplement,dog,False
60e08467-610a-40ba-8c86-2863e2174b8c,"Black Gold Beef Flavored Soft Chew Hip & Joint Supplement for Dogs, 10.5-oz jar",,supplement,dog,False
8170dc67-a11a-4261-ac20-70ae44a00eda,"Wholistic Pet Organics Organic Feline Complete Pumpkin Enhanced Powder Daily Multivitamin for Cats, 4-oz jar",,supplement,dog,False
0a16f555-67c1-434f-a3de-9f33f3408387,"Vibeful Allergy & Immune Support Lamb Flavored Soft Chews Allergy & Immune Supplement for Dogs, 90 count jar",,supplement,dog,False
dfeeb20f-04d0-4ea6-a3e9-e1c2447cc34a,"Wholesome Pride Pet Treats Mobility Bites Chicken Flavor Hip & Joint Chew Supplement for Dogs, 7.9-oz bag",,supplement,dog,False
264f43e0-23e8-47a2-95fe-b71bf4fb049d,"Virbac MOVOFLEX Advanced Soft Chews Joint Supplement for Large Breed Dogs, 60 count",,supplement,dog,False
2ab2e989-abd5-4a13-b21a-5029f271cd5c,"Coco and Luna Mushroom Complex Soft Chew Immune Support Supplement for Dogs, 90 count",,supplement,dog,False
9851ef5d-1c3c-4398-acfb-7ee2b9d277e1,"PetBeing Stick a Day 7-in-1 Daily Chicken Chew Supplement for Cats, 28 count",,supplement,dog,False
e5c55028-c5ae-4f9b-81f2-93a507c20222,"RestoraPet Daily Supplement Unflavored Dog & Cat Supplement, 2-fl oz bottle",,supplement,dog,False
52394a49-2a0f-46b6-bffc-25f03f4cd2e2,"Doggie Dailies Advanced Probiotics Pumpkin Flavor Soft Chew Dog Supplement, 225 count",,supplement,dog,True
14a88a6f-d7d2-42c0-8604-6a5413b8f671,"Wonder Paws Daily Multi 21 Multivitamin Soft Chews Supplement for Dogs, 60 count",,supplement,dog,False
a6143f26-3728-4c5f-93d5-d26ffe709353,"Natural Rapport The Only Skin & Coat Soft Chews Dogs Need Skin & Coat Supplement for Dogs, 120 count",,supplement,dog,False
c48cbb20-a33e-441c-98b8-baabac6d12e7,"Rocco & Roxie Supply Co. Duck Flavored Allergy Soft Chew Supplement for Dogs, 60 count",,supplement,dog,False
195ce5ff-4e12-40b0-ba2b-4f63b1971f05,"Rx Vitamins Amino B-Plex Liquid Nutritional Supplement for Cats & Dogs, 2-fl oz bottle",,supplement,dog,False
e9ac1330-105f-41b2-83bc-9bddd767da34,"Virbac Allerderm Omegaderm Liquid Skin & Coat Supplement for Cats & Dogs, 28 count",,supplement,dog,False
bcb3e3c6-4cfa-4e49-8fde-84fa67810d64,"Wholistic Pet Organics WholeBiotics Dog & Cat Supplement, 1-oz bottle",,supplement,dog,False
e8e62810-7b75-496a-aa7a-8b67e2e3e41a,"NaturVet Hip & Joint Care Plus Senior Hickory Smoked Bacon Chewable Tablets Supplement for Dogs, 40 count",,supplement,dog,False
75847ed3-c30e-4cf8-b236-5a6f2855c2ce,"kin+kind Organic Skin+Coat Supplement for Dogs & Cats, 4-oz jar",,supplement,dog,False
ffcd38cf-60fc-42ad-b114-86385506bfaa,"Fera Pets Cardiac Support Salmon Flavor Supplement for Dog & Cat, 120 capsules",,supplement,dog,False
acc0b2dc-b9d6-4bdc-9f07-42ef52015448,"Liquid-Vet K9 Pre & PostBiotic Support Pot Roast Flavor Dog Digestive Aid, 8-fl oz bottle, 2 count",,supplement,dog,False
29eb161b-d65a-4db9-8eaa-1b4f74ae6c02,"VetHemp Calming Hemp Tincture for Dogs & Cats, 1000mg",,supplement,dog,False
925f5fd3-777f-4bb7-8cfe-307d9e8577cf,"Licks Pill-Free SKIN & ALLERGY Dog Supplement, 30 count",,supplement,dog,False
554b38f3-5bef-4d95-a430-9ccb5e50735f,"UltraCruz Pure Pollock Oil Dog Supplement, 32-fl oz bottle",,supplement,dog,False
3cfc1a06-57b9-4398-85e1-1fff86c6fcc0,"Natura Petz Organics Lumps & Bumps Turkey Flavored Powder Skin & Coat Supplement for Dogs, 4-oz tin",,supplement,dog,False
59edb6b6-eeca-4483-8794-e85016bfdcc1,"Prana Pets Liver Function Support Liquid Cat & Dog Supplement, 2-fl oz bottle",,supplement,dog,False
c94b9c1e-8dc4-4fee-a9ee-5847e04da622,"VetriScience Composure Calm & Confident Clinically Tested Peanut Butter Flavored Chews Calming & Anxiety Supplement for Dogs, 120 count",,supplement,dog,False
74d85566-7c3b-4e5f-81b1-97afc4f6d1dc,"1-TDC Dental & Joint Health Softgel Supplement for Dogs & Cats, 60 count",,supplement,dog,False
4c2baa49-960c-40f3-91e2-0abf36399944,"Bark&Spark Advanced Omega-3 with Collagen & Salmon Oil Hip, Joint, Skin & Coat, Itch & Allergy Relief Chew Supplement for Dogs, 180 count",,supplement,dog,False
49e77527-7269-4a68-b9bc-79ddae39f10f,"Charlotte's Web Chicken Flavored Chew Skin Health & Allergy Full Spectrum Hemp Extract Health Supplement for Dogs, 30 count",,supplement,dog,True
f676fc12-5ca3-4fae-a167-dff3c937825b,"Pet Protect Skin Health Supplement for Dogs, 60 count",,supplement,dog,False
383ba276-32af-4cae-be10-fa1027c35666,"Chew + Heal Salmon Omega Skin & Coat Supplement for Dogs, 360 count",,supplement,dog,False
5c5b7619-3bf5-4888-8c0c-a1080cfb1e70,"VetHemp Mobility Broad-Spectrum Hemp Extract Hip & Joint Soft Chews for Dogs, 60 count",,supplement,dog,False
6f5e05ad-8d88-49d8-b85e-e710ed97f3fb,"Earth Animal Apothecary Aches & Discomfort Herbal Liquid Joint Supplement for Dogs & Cats, 2-fl oz bottle",,supplement,dog,False
05229e0f-4e3b-47f5-91df-cddf9bc04947,"BioPup PupFlex+ Chewable Advanced Hip & Joint Support Supplement for Dogs, 60 count",,supplement,dog,False
e7410681-8a7c-4694-8d20-7e8473a1cdde,"PetLab Co. Pork Flavored Soft Chew Skin & Coat Supplement for Dogs, 30 count",,supplement,dog,False
c083bbc5-7acf-45db-ac5d-cca6160990d0,"VetriScience Veterinary Strength Liver Health Hepaticlear Pro Chicken Flavored Soft Chew Liver Supplement for Dogs, 60 count",,supplement,dog,False
4f6f9719-591b-4236-a5a2-be9c7dda92e9,"Paramount Pet Health Omega-3 Fish Oil Dog & Cat Supplement, 16oz",,supplement,dog,False
3e83c98e-6cbd-4de5-8531-1bd0c2b8bd8b,"VetriScience Golden Years Chicken Flavor Clear & Bright Chew Supplement for Dogs, 60 count",,supplement,dog,False
6c742748-edb7-43f3-8a9e-1714eeafbd12,"Liquid-Vet Teeth & Gums Support Bacon Flavor Dog Supplement, 32-fl oz bottle",,supplement,dog,False
bec1ca9d-de6d-47aa-b742-641915edb5c0,"Super Snouts Turkey Tail Powder Immune Supplement for Dogs & Cats, 5.29-oz jar",,supplement,dog,False
3f494813-dd36-49ac-81be-6f04736d2fc7,"Prana Pets Immunity Blend Immune Health Liquid Cat & Dog Supplement, 2-fl oz bottle",,supplement,dog,False
462bfe83-6d9c-41cd-b50d-cfebfdb5924e,"Vet's Best Advanced Chewable Tablets Joint Supplement for Dogs, 90 count",,supplement,dog,False
08984685-771d-43c1-93d9-a79a447f9fb3,"Pupford Super Pup Chicken Flavored Powder Multivitamin Supplement for Dogs, 60-g tub",,supplement,dog,False
d4ae1243-d326-4884-af0d-c7c40c95c279,"Healthy Woof Oral Care Bone Broth Dental Powder Supplement for Dogs, 8.5-oz jar",,supplement,dog,False
f319c48d-7d7f-40d2-b0f7-069d9095afaa,"Doggie Dailies Advanced Peanut Butter flavored Soft Chews Hip & Joint Supplement for Dogs, 225 count",,supplement,dog,False
8b3b35ba-3496-4ae5-9368-5565462e5ce1,"Fera Pets Multivitamin Soft Chews Supplement for Dogs, 10 count",,supplement,dog,False
85f1bc51-eeeb-4830-b414-4d5adc9cddae,"Ark Naturals Joint Rescue Beef Flavored Soft Chew Joint Supplement for Dogs, 9-oz bag",,supplement,dog,False
eaa9aa46-5d74-4183-9f80-daf64ceda942,"PetLab Co. Joint Care Pork Flavor Dog Supplement, 60 count",,supplement,dog,False
f84754cc-0221-4789-8535-bdbd9847a27d,"Rx Vitamins Rx Renal Capsules Kidney Supplement for Dogs, 120 count",,supplement,dog,False
f63c3e29-98a2-4f27-8a7b-432c1ec8ad10,"Wuffes Digestive Probiotics with Digestive Enzymes Flavored Soft Chew for Itchy Skin & Gut Supplement for Dogs, 120 count",,supplement,dog,False
0626c506-71ed-453d-8608-0c64b65d3f47,"Rx Vitamins Phos-Bind Kidney Support Dog & Cat Supplement, 35-g bottle",,supplement,dog,False
620eaf9b-e033-479e-8675-718146a83b0f,"PetsPrefer Probiotic Digestive Health Pork Flavor Soft Chew Dog Supplement, 30 count",,supplement,dog,False
50378b75-0cdd-466d-997f-55613be3ec35,"Bundle: Native Pet Beef Bone Broth Powder Food Topper, 4.75-oz + Omega 3 Fish Oil Skin & Coat Health Dog Supplement, 8-oz",,supplement,dog,True
cbd84d17-17bb-4f4a-aafb-4ac50b777b13,"StrellaLab Probiotics Soft Chew Digestive Supplement for Dogs, 240 count",,supplement,dog,False
5b19f362-16c7-4c2f-9871-9339804baaf8,"NaturVet Quiet Moments with Hemp Seed Oil Calming Bacon Flavored Liquid Supplement Drops for Dogs & Cats, 4-fl oz bottle",,supplement,dog,False
e32f6acf-2ee6-49b4-806e-505fdbd367ba,"Snuggle Puppy Bites Day Calm Supplement Turkey Flavored Soft Chews, 60 count",,supplement,dog,False
6ccbd466-547c-4bb8-b4c4-8b67a7eb48de,"VetClassics Omega 3-6-9 Skin & Coat Supplement Powder Dog & Cat Supplement, 14-oz bottle",,supplement,dog,False
b6f93908-37ce-47fc-8f85-0b5e8d449c1c,"PetLab Co. Itch Relief Pork Flavor Dog Supplement, 30 count, 30 count, bundle of 3",,supplement,dog,False
e06fc779-9da4-4c67-9fae-5f88e2a2b6af,"Fera Pets Mushroom Cognitive & Immune Support Powder Supplement for Dog & Cat, 2.12-oz jar",,supplement,dog,False
e71b72de-e5a6-4cfc-8469-35ec83ff5881,"PetBeing Stick a Day 7-in-1 Daily Salmon Chew Supplement for Cats, 28 count",,supplement,dog,False
4140ee52-bf65-4175-94f1-bb2f93481bd5,"Native Pet GutWell Power Poop Probiotics Gut Health & Digestive Health Supplement for Dogs, 12.7-oz bag",,supplement,dog,False
8c3a44ff-92a1-432d-9a2f-3d0cb34bb9ea,"Grizzly Gut Health Liquid Health Supplement for Dogs, 32-fl oz bottle",,supplement,dog,False
09fb43cb-de5d-4bf4-8d1e-ec658c7e4168,"Nulo Omega 3-6-9 Fish Oil for Dogs & Puppies, 16-fl oz bottle",,supplement,dog,False
08392355-c07d-4964-9b89-3fc3aa8cb26d,"Pet Chef Cannine Probiotics & Prebiotics Peanut Butter Flavored Digestion Gut Health Supplement for Dogs, 10-oz jar",,supplement,dog,False
e7150e70-a5b7-47f6-963c-12c822485949,"VetriScience Immune Plus Immunity Support for Dogs, 120 count",,supplement,dog,False
df1d8f1c-e514-41f2-9fe3-422ea87f182b,"Lexelium Heart Support System Dog & Cat Supplement, 7-oz bag",,supplement,dog,False
3e823fce-ce21-41eb-9eb3-2b3b7ce03da6,"Fera Pets Bladder Support Chicken Flavor Supplement for Dog & Cat, 2.16-oz jar",,supplement,dog,False
a495edc8-85d1-40ba-bfab-0cbe03533feb,"Wuffes Stress & Anxiety Support Soft Chews Calming Supplement for Dogs, 60 count",,supplement,dog,False
9c33e435-8381-4b8f-8e7a-9fc78ce0193e,"Raw Paws Organic Sea Kelp Powder Supplement Food Topper for Dogs & Cats, 8-oz bag",,supplement,dog,False
00b8b2d2-7045-4f6f-9345-4ca5d7b9ccd5,"Pet Parents Turmeric & Curcumin Chicken Flavored Dog Supplement, 90 count",,supplement,dog,False
2c28232c-88a7-45dd-9320-424f4ffd9c9e,"Chew + Heal Anxiety + Stress Classic Chicken & Peanut Butter Flavored Soft Chews Supplement for Dogs, 120 Count",,supplement,dog,False
ec346df6-fb70-4913-a69d-bc369578ca7f,"Nootie Progility Minis Calming Aid with Melatonin Soft Chew Supplement for Dogs, 60 count",,supplement,dog,False
ceb04b05-74d0-4ef1-aecc-bbc2c3378bcb,"NaturVet Outta My Box Soft Chews Digestive Supplement for Cats & Dogs, 500 count",,supplement,dog,False
cb684874-b4c0-4042-87fc-7f42b433e408,"Omega-Caps HP Snip Tips for Medium & Large Dogs, 250 count",,supplement,dog,False
6b484a38-ad0a-4d2f-a83d-05668f6a6765,"VPS SynovialMax Hip & Joint Support Soft Chew Dog Supplement, 240 count",,supplement,dog,False
8dd467a8-a4e6-49cb-83eb-bfeea73cc8a3,"Animal Necessity Ocu-GLO Vision Supplement for Medium & Large Dogs, 90 count",,supplement,dog,False
a8a0f2cb-f1b5-4a39-bf48-bbbdf87e6355,"Lexelium Ageing Support Dog & Cat Supplement, 7-oz bag",,supplement,dog,False
9ed88612-869b-4e11-837e-b6c0fa2c4967,"Googipet Allergy Relief Peanut Butter Flavored Chew Supplement for Dogs, 90 count",,supplement,dog,False
b7b43a39-44d3-4078-8a82-03959fb4a7ce,"Vetnique Labs YuMOVE Hip & Joint Support Glucosamine Omega 3 & Hyaluronic Acid Tablet Supplement for Senior Dogs, 120 count",,supplement,dog,False
7dabf1ae-c520-4299-b1d5-f975867454cd,"True Tails No Poo Bacon Flavored Coprophagia Supplement for Dogs, 120 count",,supplement,dog,False
db694d54-90e4-4eed-83ae-b64d29a3eb82,"Pet Wellbeing Urinary Gold Liquid Urinary Tract Supplement for Dogs & Cats, 2-oz bottle",,supplement,dog,False
68dfd81c-9a01-4504-ab3c-b95e4c95681b,"Royal Canin Immunity & Digestive Soft Chew Puppy Supplement, 60 count, bundle of 4",,supplement,dog,False
ab39cc4b-b52f-4a79-9084-70d1a179add3,"Nootie Progility Urinary Support with D-Mannose Soft Chew Supplement for Dogs, 90 count",,supplement,dog,False
93f2a0ed-df22-40ff-8919-75ae0cd3cef1,"NaturVet All-In-One Hickory Smoked Bacon Flavor Soft Chew Daily Care Supplement for Dogs, 60 count",,supplement,dog,False
e0247587-ba69-49ff-8a28-081502c65fef,"Animal Essentials Seasonal Allergy Herbal Formula Dog & Cat Supplement, 1-fl oz bottle",,supplement,dog,False
5e05c482-80f4-4944-8067-ce4735671938,"Health Extension Skin & Coat Liquid Dog Supplement, 16-fl oz bottle",,supplement,dog,False
5c0de4d6-f1a5-43e7-b7bf-aa7cfaa85210,"Under the Weather Ready Cal High Calorie Powder Supplement for Dogs, 10.58-oz jar",,supplement,dog,False
08c5210b-dd71-4d8b-a714-4cfa48a38559,"ThorneVET Kidney Support Formula Powder Supplement for Dogs & Cats, 90 scoops",,supplement,dog,False
33461d6f-67d6-42b2-a8ba-37c32e48551f,"PetAg Esbilac Puppy Milk Replacer Powder for Puppies, 28-oz can",,supplement,dog,False
228a739b-72b1-4570-8069-ca678eae8838,"Vet Worthy Multi-Vitamins Soft Chew Supplement for Senior Dogs, 60 count",,supplement,dog,False
3617f900-bfb0-4eff-b2e8-be542486cbd6,"NaturVet Evolutions Advanced Allergy Soft Chews Dog Supplement, 180 count",,supplement,dog,False
75f0b0b7-6af0-4957-a28d-5e61450d99fe,"Phycox Small Bites Soft Chews Joint Supplement for Dogs, 120 count",,supplement,dog,False
87ea6f7b-a9d9-4094-ac6a-f2c3ad6bcb12,"Pet Honesty Hemp Hip + Joint Health Bacon Soft Chews Glucosamine, Chondroitin Supplement for Dogs, 90 count",,supplement,dog,False
ad9cc037-acc7-461e-b3eb-d52c94046ca9,"Animal Nutritional Products UroMAXX Urinary, Kidney & Bladder Dog & Cat Supplement, 6-fl oz bottle",,supplement,dog,False
a3469e43-e5eb-4acf-b34f-012990804a14,"Pet Wellbeing Kidney Support GOLD Bacon Flavored Liquid Kidney Supplement for Dogs, 2-oz bottle",,supplement,dog,False
40dadaa0-b878-4697-8ac1-d123f4ec97cf,"Herbsmith Herbal Blends Calm Shen Tablets Dog & Cat Supplement, 90 count",,supplement,dog,False
90320f1a-0c4a-483e-9dfb-4c985afbfd45,"Forever Puppy Cardio Drops Liquid Heart Supplement for Dogs, 4-fl oz bottle",,supplement,dog,False
e9d9bd8b-3735-4b0c-bf6e-156e5c8dc342,"NaturVet Senior Wellness Quiet Moments Calming Aid Chamomile, Passion Flower & L-Tryptphan Plus Melatonin Dog Supplement, 65 count",,supplement,dog,False
53a04161-a3a0-41d6-a2d6-145f781ffdc0,"VetriScience Nu Cat Chewable Tablets Multivitamin for Cats, 90 count",,supplement,dog,False
87603ae4-9612-4345-92c5-8b1c1500c731,"Nootie Progility Skin & Coat with Krill Oil Soft Chew Supplement for Dogs, 90 count",,supplement,dog,False
055f5301-57d2-411e-8313-32ba9b7cf560,"Honest Paws Full-Spectrum Hemp Oil Bites Well Blend Creamy Coconut Flavored Immune Chew Supplement for Dogs, 30 count",,supplement,dog,False
24ccad17-1042-4f0d-91d6-2e0b73cee7d4,"Bundle: Native Pet Organic Pumpkin Fiber & Diarrhea Relief, 8-fl oz + Vet-Formulated Probiotics & Prebiotic Dog Supplement, 8.2-fl oz canister",,supplement,dog,True
05cdbd65-38f9-4856-b094-c97bf6f676e8,"Botanical Animal Flower Essences CrisEase Calming Pet Supplement, 1-fl oz bottle",,supplement,dog,False
ebca1fe6-713c-4f24-8b5e-8426129cede5,"Strawfield Pets Super Chews with Probiotics, Lysine, Salmon Oil & Catnip Soft Chews Cat Supplement, 120 count",,supplement,dog,False
0bdab736-9ac3-4fda-8aba-591b17e19b6d,"Rx Vitamins Nutrigest Capsules Digestive Supplement for Cats & Dogs, 90 count",,supplement,dog,False
42bcff4e-3da8-445a-8fbb-47b529de4042,"OH NORMAN STOP EFFING ITCHING! Anti-Itch Supplement for Dogs, 1-fl oz bottle",,supplement,dog,False
19864f37-61d0-4ade-a73f-e3cc52366094,"Pet Releaf Edibites Stress Releaf Organic Peppered Bacon Flavored Chew Full Spectrum Hemp Extract Health Calming Supplement for Dogs, 10 count",,supplement,dog,False
21edde1a-e4ef-4816-8031-4af538332cad,"Pet Naturals Daily Multi All-in-One Fish Flavored Chews Vitamins for Cats, 160 count",,supplement,dog,False
3539d249-94e5-4ce7-b2b9-3216aab01643,"Pet Releaf Edibites Stress Releaf Organic Peanut Butter & Carob Flavored Chew Full Spectrum Hemp Extract Calming Health Supplement for Dogs, 10 count",,supplement,dog,False
8e751e45-14e8-48d3-b728-da3a2fd0769e,"Greenies Skin & Coat Sensitive Care Peanut Butter Flavor Supplement for Dogs, 80 count",,supplement,dog,False
2dfef3f5-7d23-4411-bad5-5e981ae52a0e,"Wholistic Pet Organics Digest-All Plus Digestive Support for Dogs & Cats Supplement, 4-oz",,supplement,dog,False
81c0ba52-9b56-4e9b-a684-4141b58495af,"ProBiora Probiotic Oral Care Dog Supplement, 1-oz bag",,supplement,dog,False
bfa63e0d-7aa2-4746-9e8f-f67335e0bb1d,"Rescue Remedy Pet Sleep Dropper Liquid Calming Supplement for Dogs & Cats, 10-ml bottle",,supplement,dog,False
11598172-8ae3-4ba4-a54c-91872870f411,"Rx Vitamins Cranberry Rx Capsules Urinary Supplement for Cats & Dogs, 90 count",,supplement,dog,False
8c48b2c6-d5e2-4ed2-8e87-1f77839d2829,"Chew + Heal Stop The Scoot Anal Glands Powder Supplement for Dogs, 14-oz jar",,supplement,dog,False
d73381f2-8d6c-4db4-8726-a54ceed5547b,"Natura Petz Organics JUST BREATHE MEAL TOPPER* Obstructive Breathing Support* Dog Supplement, 4-oz jar",,supplement,dog,False
012561ab-b006-4fc4-a5da-d6ae79211c06,"Pet Releaf Edibites Stress Releaf Organic Peanut Butter & Carob Flavored Chew Full Spectrum Hemp Extract Calming Health Supplement for Medium & Large Dogs, 30 count",,supplement,dog,False
d6599f16-d5a8-4f1f-9d2a-6cb51eb24258,"AnimalBiome GMP Capsule Digestive Aid Supplement for Dogs, Small, 60 count",,supplement,dog,False
f110e0a0-d150-4e90-a46b-e6aeabdc5049,"Wellness Belly Digestive Health Support Pumpkin Flavor Chew Supplements for Dogs, 45 count",,supplement,dog,False
791456d8-cac6-4d82-89e6-4bc08e8f217a,"Doc Roy's Aches Away Plus Soft Chew for Medium & Large Dogs, 90 count",,supplement,dog,False
3d45e1b2-5345-4e85-b09d-13c176d1b9b5,"Bocce's Bakery Soft Chew Multivitamin for Dogs, 60 count",,supplement,dog,False
91abef68-7ca6-4b67-83ff-5afdbf3cf014,"Doggie Dailies Bacon Flavored Cranberry Urinary Support Dog Supplement, 225 count",,supplement,dog,False
